,x,y
9466,-64.79825,32.628
9467,12.369017,58.40138
9468,-13.166537,-7.29415
9469,-30.197525,-14.241963
9470,43.367523,-24.90313
9471,51.544476,-14.650751
9472,-60.496544,12.987488
9473,-57.08708,13.38572
9474,22.67936,-28.656813
9475,31.596699,3.0834656
9476,29.251017,-55.709843
9477,-28.371246,76.671486
9478,-36.384853,-5.82844
9479,-30.565357,62.303417
9480,-19.487879,76.08047
9481,64.973656,54.84396
9482,-82.67503,-20.88207
9483,-59.913857,25.358192
9484,-8.43392,-12.391766
9485,-65.49891,-12.548359
9486,59.943077,28.624748
9487,-26.598658,-19.837334
9488,12.380145,25.384792
9489,46.563988,-3.4845233
9490,-30.509539,18.68417
9491,13.7251215,-56.918175
9492,3.9697597,-70.74859
9493,42.91775,35.22322
9494,57.999523,28.08341
9495,0.41188243,9.730669
9496,16.537178,79.68432
9497,-8.195973,-19.22219
9498,23.741535,57.698368
9499,-11.419938,25.911016
9500,32.267097,-44.187965
9501,19.949377,11.113252
9502,21.216967,16.71563
9503,-25.67156,-50.49292
9504,-11.698291,60.74868
9505,-36.145397,33.215546
9506,49.658836,38.55821
9507,77.34655,-18.101109
9508,-45.377254,-67.16455
9509,23.332186,-23.311197
9510,-29.875343,37.07412
9511,-8.674179,-28.535475
9512,42.19927,5.1743774
9513,-17.841763,-21.90437
9514,-78.55122,1.1974185
9515,-63.97308,53.24673
9516,-40.675056,74.911766
9517,-48.337948,-57.38663
9518,-0.36850962,-73.73401
9519,6.6509013,-47.97672
9520,57.338417,56.232258
9521,72.70342,-21.240446
9522,30.29761,-24.723032
9523,1.7448964,53.423733
9524,19.677702,16.421284
9525,-37.107582,26.52211
9526,-35.00604,6.968946
9527,-37.962517,76.68371
9528,-9.723237,-0.1086772
9529,22.536718,62.386276
9530,-35.820957,44.062077
9531,-62.29728,-18.323183
9532,57.0865,-4.882439
9533,6.9499006,68.768295
9534,1.4561802,-4.732957
9535,-31.063303,8.1858835
9536,-0.34266114,-3.4389982
9537,-18.85876,-3.6957674
9538,72.57662,-40.254272
9539,56.982826,-43.39298
9540,-74.76745,-4.211713
9541,-20.849262,-56.544308
9542,-14.132052,10.315348
9543,-28.725645,37.181465
9544,-60.305786,-3.1371794
9545,-33.475807,-68.39939
9546,-4.3060746,32.48069
9547,-16.111958,-59.204807
9548,-50.667336,39.163883
9549,-9.867147,75.475204
9550,-50.939716,54.60185
9551,-34.918415,27.33506
9552,11.3492155,-30.135181
9553,15.588595,-57.067787
9554,-54.19752,10.089624
9555,31.078794,25.552376
9556,52.2147,41.648235
9557,45.545242,-37.68271
9558,58.549034,58.03989
9559,-18.904438,10.347471
9560,-39.05739,-28.11568
9561,13.557398,-15.763684
9562,30.709492,53.260445
9563,84.689415,-8.367178
9564,-53.01982,8.627683
9565,78.68871,-12.85061
9566,-32.38421,-57.26248
9567,-78.303505,0.92996997
9568,24.87317,-17.853678
9569,62.71265,29.327976
9570,-14.906219,-63.131287
9571,67.40166,36.5856
9572,75.619804,1.4600552
9573,-62.000233,-24.298666
9574,-11.115852,78.32193
9575,-5.2934556,-26.874884
9576,13.552995,-10.002821
9577,-31.365957,-61.22173
9578,-77.074936,-6.8470116
9579,54.123222,-53.39316
9580,-57.922894,-51.379135
9581,-36.787003,71.12106
9582,64.429596,-16.879192
9583,-21.397753,-34.69014
9584,42.724384,64.1812
9585,32.986694,-36.44316
9586,-15.873427,-40.070396
9587,47.12801,-43.252445
9588,18.950058,29.117077
9589,-18.482153,-55.93508
9590,3.6482992,-44.045147
9591,6.6962194,-32.817604
9592,-8.063828,-6.7913947
9593,24.465183,-60.505035
9594,-18.619764,-57.05035
9595,25.080208,-19.433065
9596,-54.01456,11.8408
9597,18.465307,13.442604
9598,17.0108,29.202374
9599,-10.812828,-41.156677
9600,42.407425,64.57707
9601,-35.608208,-46.19413
9602,-11.030144,-34.06655
9603,-44.098694,32.64973
9604,10.32702,-5.246738
9605,-19.464537,14.0033045
9606,12.666556,-61.65877
9607,41.924667,14.7007885
9608,34.29093,69.560684
9609,48.565125,-36.415916
9610,-36.150883,29.930576
9611,-13.062548,-81.1389
9612,1.474264,-48.206932
9613,33.232185,77.2573
9614,-19.859402,75.686485
9615,27.202997,-9.957888
9616,52.985317,9.055246
9617,-44.589725,-16.755003
9618,-41.831036,55.150013
9619,4.4823627,-83.89336
9620,-0.5430326,-39.17945
9621,-5.8210573,26.157635
9622,-25.596601,-18.173294
9623,-36.132195,-63.20528
9624,52.430527,-49.09885
9625,-23.990133,-22.329075
9626,53.775494,-42.49481
9627,-26.347702,13.64077
9628,-39.606373,-8.644076
9629,-44.95605,-2.2803845
9630,-2.1385393,6.60577
9631,60.896854,-21.445307
9632,-45.389717,13.597043
9633,53.91825,-54.216526
9634,55.91781,-15.076956
9635,57.09466,56.349255
9636,-63.6113,2.1006906
9637,10.877528,19.050129
9638,18.359034,34.180206
9639,-64.464806,46.928104
9640,1.5535973,23.267242
9641,-83.89552,17.937681
9642,-41.06269,-32.33442
9643,-61.657074,51.99031
9644,-15.098493,16.574823
9645,74.14966,-1.2214352
9646,56.004673,9.332297
9647,7.2744174,35.61523
9648,15.564017,60.314804
9649,16.031382,45.082466
9650,-8.265605,-24.988747
9651,-16.240738,-80.14576
9652,-21.664072,-6.6803102
9653,-38.22523,4.4571013
9654,8.739034,3.5703678
9655,32.496914,-12.106441
9656,54.868748,-14.69699
9657,-14.524196,-7.983602
9658,-33.940636,11.047708
9659,-20.512472,35.800518
9660,44.33607,40.775375
9661,3.0756063,-69.44284
9662,-70.24506,21.084398
9663,8.199334,13.698332
9664,-23.159693,49.830135
9665,-35.236217,9.140314
9666,24.554724,42.337906
9667,33.29586,14.438241
9668,71.21066,4.8145046
9669,24.035524,-31.600365
9670,-43.88943,51.23258
9671,0.9621364,-26.005701
9672,-60.5984,38.209644
9673,-44.434937,7.334498
9674,9.471107,-84.96903
9675,66.53001,24.473122
9676,-67.43392,-38.63299
9677,47.944016,-36.04242
9678,50.508,24.718786
9679,12.542943,-59.790573
9680,43.16834,-15.641527
9681,24.0845,-21.958729
9682,-8.638755,-84.01125
9683,-24.201012,36.440823
9684,68.98494,-42.11043
9685,24.319921,-23.954508
9686,-16.721937,8.432716
9687,27.992807,-45.938416
9688,-76.91906,27.804617
9689,-8.381757,-25.281584
9690,-29.23365,4.4277864
9691,-42.086536,-32.641777
9692,13.527418,-40.30834
9693,25.358912,-72.33111
9694,-23.34657,-6.0782743
9695,-23.82933,-80.29787
9696,-84.92579,17.318974
9697,-18.218454,57.117214
9698,51.06823,-68.033455
9699,16.368933,-1.9000138
9700,56.698376,12.275719
9701,40.478558,-31.783722
9702,-49.842472,55.919155
9703,6.6783886,37.958347
9704,-6.409679,-44.453266
9705,47.019035,-41.73029
9706,-30.979916,59.67815
9707,23.577654,55.787468
9708,7.463853,68.46413
9709,-44.362877,7.2618904
9710,-1.2055086,-37.13284
9711,-14.876767,54.96032
9712,-10.830719,-85.493706
9713,21.298384,-6.128992
9714,18.310183,-74.43985
9715,-49.514713,55.826965
9716,-37.572754,30.012451
9717,-44.445396,15.070553
9718,-41.675102,4.804211
9719,20.434473,16.216932
9720,-52.834118,53.84993
9721,17.70811,61.14489
9722,-33.364693,-4.9833546
9723,20.04662,-76.20132
9724,29.65087,-22.585962
9725,19.866375,-38.33074
9726,-17.66,-22.995083
9727,-8.254736,-39.976784
9728,13.132919,-61.890575
9729,-51.943577,55.62734
9730,10.244772,-54.38061
9731,2.2771692,-21.737072
9732,-12.222528,-12.860575
9733,-13.984984,-2.356373
9734,12.578258,-48.477444
9735,-63.353687,4.801627
9736,-21.14435,4.4554815
9737,12.631054,61.963814
9738,-24.489773,1.5674688
9739,-35.473873,-6.705689
9740,79.71674,7.052805
9741,20.538588,-59.93809
9742,-11.578022,-21.113466
9743,30.169737,71.100914
9744,14.153765,-5.0488377
9745,56.043167,-30.405642
9746,-34.33176,-54.34512
9747,-5.5577617,-62.77356
9748,-6.243433,62.22164
9749,-51.2298,40.755455
9750,-75.060104,-4.583429
9751,-40.130787,-27.249195
9752,17.33372,-20.296137
9753,54.900745,-23.82641
9754,-21.976698,-43.51653
9755,-33.159977,19.578873
9756,-48.757183,64.07695
9757,-63.885334,2.3597314
9758,53.8947,11.917029
9759,16.537178,79.68432
9760,32.233078,-49.91105
9761,-65.60145,1.7417446
9762,14.124464,-0.101993605
9763,58.016403,-33.122406
9764,30.76186,52.904263
9765,3.8365858,-4.642766
9766,29.021162,-71.98707
9767,38.589043,56.39195
9768,-14.068538,-57.42067
9769,1.6414521,-63.032368
9770,53.000256,-53.852364
9771,-61.072678,-23.706896
9772,27.230103,-47.272156
9773,4.970479,66.49972
9774,32.72272,-36.212353
9775,62.06643,-51.87131
9776,-41.66376,-31.739166
9777,6.85941,38.455616
9778,-42.195797,50.81713
9779,7.44617,74.303505
9780,47.524097,-42.813187
9781,17.67383,-50.117153
9782,-63.49354,-20.215754
9783,1.3772156,50.63648
9784,57.470413,-45.693256
9785,52.47283,-50.68117
9786,5.1209016,33.164593
9787,17.250154,20.284779
9788,-30.043985,-42.244366
9789,-51.03985,-40.88608
9790,-26.79244,-23.559448
9791,-1.642714,48.648457
9792,47.61379,-40.822834
9793,-4.7272363,-40.656536
9794,55.440468,9.739833
9795,21.659693,9.532537
9796,33.421207,55.612
9797,3.0031629,-23.219446
9798,-66.8916,-3.363235
9799,9.618008,-84.569405
9800,-25.589106,-20.21741
9801,51.004448,23.948315
9802,53.194603,41.94569
9803,29.310188,-70.854294
9804,-29.012066,11.400292
9805,-17.691616,56.18808
9806,0.84151417,-20.405447
9807,-30.318113,-30.969599
9808,46.88581,55.48221
9809,-25.71632,78.9832
9810,-30.771515,18.810146
9811,-18.193565,71.81579
9812,7.356179,40.990135
9813,58.277264,54.977036
9814,23.219955,-21.529585
9815,11.304459,-25.043756
9816,42.40248,70.40784
9817,55.08184,-5.0663586
9818,3.7220123,-70.33196
9819,-3.1098073,31.497093
9820,82.72817,-14.162309
9821,-60.181206,-3.086127
9822,-0.9995571,23.353441
9823,-49.586597,-17.414642
9824,29.388035,-23.164957
9825,4.0843415,-32.35185
9826,-40.225967,7.1590743
9827,5.7268066,-11.446497
9828,40.892147,11.750336
9829,3.739124,66.6736
9830,18.216984,62.247818
9831,-29.075268,-50.735985
9832,50.44174,13.265817
9833,-52.774075,-23.175283
9834,-51.18225,-27.67193
9835,-1.9596558,-6.580668
9836,43.95532,-64.516174
9837,-0.9236188,-71.23019
9838,53.369884,13.218096
9839,64.3683,15.691124
9840,-43.008724,-69.076355
9841,-35.23171,62.61754
9842,-37.98899,-18.840015
9843,16.778938,40.94486
9844,80.63276,-13.838105
9845,-22.603771,36.36341
9846,66.033714,23.797153
9847,29.01047,-62.165905
9848,-5.493083,26.269327
9849,-31.798004,35.66462
9850,-15.456266,-58.41862
9851,-5.8806906,31.883827
9852,-19.535122,13.807356
9853,-21.17529,-5.1487093
9854,-15.2072735,14.756784
9855,-18.217655,-0.42395002
9856,20.602457,-51.818676
9857,58.302124,58.678326
9858,56.013992,-31.03421
9859,43.78132,7.0790424
9860,-27.951365,43.437798
9861,-8.5231085,-10.928301
9862,28.807356,15.538938
9863,40.197998,69.66842
9864,-30.982191,-29.430227
9865,-47.39317,22.11231
9866,0.46328387,-74.00909
9867,63.14719,0.2273216
9868,4.589176,-32.07404
9869,7.204354,-74.33914
9870,66.80546,45.268635
9871,31.59479,25.47101
9872,16.01494,-57.027332
9873,-17.885252,-16.831778
9874,-7.8582215,12.0477295
9875,-19.764881,75.97878
9876,17.052362,-59.151524
9877,-10.240633,24.306822
9878,17.8731,-2.3727434
9879,-23.865528,33.247585
9880,-34.45403,26.338284
9881,22.158361,-22.379827
9882,20.541475,10.509463
9883,61.642574,-50.3012
9884,-33.818336,19.692373
9885,63.664978,-13.358848
9886,-35.049965,30.592031
9887,-12.94706,-81.03029
9888,-69.32905,21.637106
9889,-30.133154,-13.158935
9890,32.165577,25.420954
9891,16.679644,-62.07051
9892,-80.0601,-1.0062226
9893,-8.272324,-19.410929
9894,-28.838165,-21.917667
9895,4.209347,74.42726
9896,76.75139,-18.201582
9897,20.564552,54.055347
9898,6.887844,-46.73043
9899,-62.773235,-38.620396
9900,-30.599318,2.9805229
9901,37.55471,41.782215
9902,17.86806,-23.420914
9903,-50.611233,43.909325
9904,57.758904,28.166983
9905,37.890568,-54.797607
9906,31.788458,-71.31561
9907,55.440945,-14.800607
9908,-56.233955,-13.638471
9909,70.41613,-34.099957
9910,-26.827974,-30.55894
9911,-46.89281,33.039295
9912,53.854057,-65.8154
9913,-13.768495,-58.138195
9914,-75.760895,27.670815
9915,-5.500651,-60.064507
9916,22.254992,6.330826
9917,-60.648766,1.9753201
9918,-79.59358,-23.646967
9919,56.724957,-29.209911
9920,-28.652927,27.355875
9921,-16.335724,-55.429607
9922,-8.153381,-10.4501705
9923,-41.917587,4.9881825
9924,-36.291454,32.47317
9925,-4.3735437,60.904987
9926,46.932415,-3.1247206
9927,-20.64113,-7.041043
9928,30.60186,4.2383575
9929,4.6209517,-8.311672
9930,29.439768,3.8577807
9931,47.578465,-41.66361
9932,-71.638176,-19.048376
9933,-40.471664,6.6417785
9934,-57.871433,28.871193
9935,51.882824,-69.09902
9936,9.122745,1.2666105
9937,59.727646,58.17543
9938,47.210003,-40.833492
9939,59.440247,-33.89074
9940,33.72703,73.415085
9941,29.285925,16.269268
9942,42.453438,67.02499
9943,17.909607,-50.210583
9944,43.192486,67.005844
9945,-81.774925,1.141857
9946,-36.91598,-20.829784
9947,19.264109,26.041521
9948,-14.992182,-35.963707
9949,-36.272926,-44.638046
9950,80.18838,1.8164352
9951,-63.25804,-3.5353734
9952,9.806008,-28.197323
9953,-28.418936,-14.543698
9954,-15.662076,-56.869576
9955,-30.651346,-31.0266
9956,72.57821,-39.9477
9957,-57.697742,-47.601852
9958,-83.37726,14.486602
9959,51.427753,11.413899
9960,8.313462,19.03661
9961,8.514893,20.66746
9962,-16.37816,-55.008686
9963,2.74967,74.401985
9964,-9.436396,30.714602
9965,-13.728877,11.637258
9966,-20.19254,37.3473
9967,28.57039,-76.92928
9968,30.147621,-21.425104
9969,37.502567,-29.107752
9970,52.054073,-69.25893
9971,-42.06672,17.147411
9972,-6.4571,-25.492147
9973,53.90865,-16.998528
9974,-18.437517,-62.30137
9975,-8.38601,64.863976
9976,-71.91352,10.618712
9977,33.787502,56.27611
9978,-5.8741584,20.264973
9979,0.119689174,-19.988491
9980,-24.871683,-35.205025
9981,9.365745,14.18729
9982,20.002983,32.35589
9983,-53.14094,9.20061
9984,-42.180466,50.91438
9985,-67.89018,-0.33708248
9986,71.18091,7.20933
9987,8.469641,36.82365
9988,71.20072,17.75475
9989,30.076551,-52.845306
9990,-47.129898,21.779682
9991,13.804534,-45.656544
9992,25.067802,-19.361008
9993,-22.092411,-10.528898
9994,24.593452,5.746622
9995,3.9836307,-42.962105
9996,-13.752659,-23.904331
9997,77.89415,27.090614
9998,-24.748903,-49.590508
9999,-30.72116,60.784172
10000,17.498755,15.8115
10001,-37.99105,11.500763
10002,59.2195,28.93179
10003,75.729004,37.077896
10004,42.98812,36.87838
10005,23.898565,-38.864826
10006,34.28792,-34.15079
10007,76.44681,9.734254
10008,5.24362,1.4184351
10009,46.49559,5.8505034
10010,-41.64912,4.78812
10011,-27.61224,17.73009
10012,-21.70193,50.62493
10013,23.140766,57.843777
10014,19.363586,2.0137293
10015,1.644562,-41.947098
10016,25.13169,-46.48635
10017,-11.599225,-13.281109
10018,-84.420654,21.40208
10019,18.325323,-34.560585
10020,50.438164,36.027367
10021,12.857278,-17.144129
10022,-5.781878,46.268047
10023,75.87723,-24.044008
10024,-4.844338,-55.470184
10025,20.697975,-8.6313715
10026,54.970703,-4.0689664
10027,-65.66064,-12.868123
10028,21.36026,15.683762
10029,27.75087,6.2170997
10030,-16.936182,16.627764
10031,-65.41928,-20.887402
10032,-76.32203,-8.547167
10033,-36.80806,-43.687435
10034,44.24429,40.815735
10035,62.40731,14.7026
10036,-38.149048,19.368639
10037,-30.909813,-54.99886
10038,-18.19999,-17.654068
10039,-28.765703,-14.691228
10040,-68.000725,34.33017
10041,73.94321,-21.119444
10042,-14.965777,13.797828
10043,-24.05249,3.2728622
10044,-84.76181,12.409448
10045,-31.05097,73.81794
10046,-0.54445034,-39.275814
10047,42.87004,-16.594627
10048,82.62818,-8.793014
10049,-54.20331,68.70326
10050,-53.008396,8.546247
10051,46.90917,-67.80586
10052,-41.31133,9.944281
10053,-52.17784,-40.895382
10054,54.760834,-65.507805
10055,68.59497,-28.514263
10056,12.699802,28.135313
10057,45.032547,51.91964
10058,50.456093,46.77825
10059,63.390854,-15.565846
10060,-44.139305,-36.912914
10061,-82.54659,14.480243
10062,29.399025,-47.41161
10063,53.030792,46.8191
10064,29.052876,-46.451626
10065,-60.57693,12.930063
10066,28.059164,6.5751424
10067,2.4600596,-6.712684
10068,17.053875,15.438383
10069,-1.2271569,-46.77241
10070,-64.57629,2.3149889
10071,34.238064,-10.627325
10072,41.77286,-25.786997
10073,19.603222,-75.936905
10074,45.133537,51.901344
10075,12.462631,-85.39837
10076,20.5213,-56.458298
10077,-18.691513,-3.6531508
10078,7.933393,35.96793
10079,52.407845,-0.038076773
10080,-33.559086,16.001543
10081,-7.0435886,-11.798345
10082,5.5688295,30.226194
10083,-29.739618,16.809858
10084,51.58587,-14.677968
10085,-83.60906,14.541247
10086,58.34109,-5.8667006
10087,26.28008,-18.644938
10088,-8.907967,-46.365776
10089,-42.135975,-58.14392
10090,3.7759378,36.9059
10091,52.864826,-0.36217272
10092,31.604033,26.273565
10093,33.842438,41.88763
10094,15.711369,27.509434
10095,-25.960653,78.753235
10096,-14.111047,-61.105957
10097,58.395504,-28.683159
10098,47.48688,-38.505333
10099,5.3460183,74.07432
10100,-48.68344,31.327698
10101,-40.770573,-53.73707
10102,-34.16065,47.50373
10103,-36.04821,34.315033
10104,-33.46514,-4.0030837
10105,32.80065,31.553402
10106,-51.91646,9.36919
10107,-41.294956,10.752039
10108,-0.7033048,-48.659286
10109,27.778395,-3.5097327
10110,-0.91078883,38.132774
10111,17.546658,42.996777
10112,53.81443,-65.26655
10113,71.6229,4.7135115
10114,-62.192986,47.584126
10115,52.307453,7.5613155
10116,-31.072865,-61.941883
10117,-19.661821,13.104271
10118,-61.59439,-20.272799
10119,-15.254928,15.706657
10120,64.70657,-15.450127
10121,24.00732,45.408638
10122,-13.97261,-57.582737
10123,-7.79637,57.382034
10124,13.438304,-49.8759
10125,-3.1903434,5.360289
10126,21.520893,-7.310173
10127,13.925867,26.675896
10128,12.3488865,27.749352
10129,-26.295515,46.605297
10130,-45.560432,-66.27797
10131,-41.37434,-67.45919
10132,-69.9273,8.636341
10133,-54.44476,-1.3273555
10134,34.92668,-0.40020218
10135,41.984962,-65.54165
10136,-35.271084,6.748039
10137,-35.061962,30.250538
10138,-81.84862,-24.179573
10139,27.824404,-77.52878
10140,13.926907,39.14425
10141,-77.49751,-21.307507
10142,-37.940372,-56.917976
10143,-37.179466,12.6522455
10144,14.042728,31.723227
10145,-67.87658,0.13123569
10146,-5.443256,-42.13111
10147,-53.69436,-15.988053
10148,15.841246,-56.19494
10149,63.20662,29.226053
10150,-65.37236,-20.86777
10151,-21.443077,35.58399
10152,-32.360622,7.8920245
10153,2.197107,25.456789
10154,-24.002035,-19.167946
10155,77.61135,27.52729
10156,-36.775425,-43.03685
10157,-26.63196,37.292747
10158,76.09692,37.65402
10159,3.6227558,-11.851243
10160,62.59185,29.832964
10161,41.360218,5.5629826
10162,-47.109985,31.002737
10163,78.30494,3.665077
10164,-21.277777,35.51289
10165,-19.64406,-32.011665
10166,-22.164854,-75.3707
10167,-16.024641,-7.79984
10168,-60.190018,17.39093
10169,2.5055506,-6.742425
10170,-13.916256,60.769142
10171,-64.12455,55.423492
10172,22.732727,46.001568
10173,-58.891506,29.640234
10174,74.17957,-0.3648771
10175,-53.271206,-2.225376
10176,-46.651134,41.872597
10177,31.28325,39.273403
10178,-48.31603,-14.52235
10179,37.682865,-45.07151
10180,-43.30023,33.212048
10181,35.37673,-56.76821
10182,49.436455,36.287457
10183,36.648136,40.090206
10184,21.481491,55.299397
10185,-23.850111,33.24099
10186,-0.30841234,-60.206463
10187,-19.1863,11.853365
10188,22.788877,55.66797
10189,57.50907,-16.578259
10190,-70.27826,44.3827
10191,-3.1119337,-64.03149
10192,17.541548,43.16209
10193,48.061886,17.63962
10194,13.65823,-45.9976
10195,-53.468346,7.8853126
10196,33.538265,38.060024
10197,-68.33683,-0.9581858
10198,50.78852,-41.924313
10199,1.1568401,40.32591
10200,-13.729401,12.523327
10201,23.289633,58.239273
10202,-35.20813,-69.32363
10203,27.533827,-9.200529
10204,-43.436188,-65.56762
10205,-45.939564,-18.109453
10206,-47.603645,-18.615875
10207,-64.34325,55.594856
10208,-4.1091623,-64.960396
10209,15.509399,-36.196774
10210,-14.953163,-67.43024
10211,-10.496811,-35.176205
10212,-43.961506,-15.404396
10213,16.166203,34.416233
10214,-65.998566,31.9314
10215,79.446594,-19.830883
10216,44.528145,26.707067
10217,43.343792,67.05222
10218,-33.08744,49.414494
10219,-66.99389,-12.688268
10220,-6.327509,-57.086304
10221,-5.248861,63.121326
10222,-40.023514,-17.456469
10223,-63.200157,53.860172
10224,15.972919,76.22644
10225,25.174816,-60.266865
10226,-52.463036,-31.21362
10227,-61.242714,-55.68946
10228,-29.898512,-22.475845
10229,27.320213,-9.723081
10230,-13.272937,-20.464266
10231,-1.2923596,-30.692163
10232,55.707066,-51.242905
10233,38.559223,-49.25629
10234,21.867294,11.552161
10235,50.962646,36.3088
10236,-50.738564,19.348946
10237,7.2683897,-73.025764
10238,-58.88697,39.042336
10239,59.570095,-32.57271
10240,44.98527,40.181835
10241,-64.77062,-3.8562531
10242,-16.556036,-77.413345
10243,-20.295124,-60.38155
10244,-20.296024,69.16328
10245,-8.18363,14.032833
10246,-3.7116115,4.311479
10247,-16.581703,-9.992198
10248,50.212,37.793636
10249,14.037354,-7.9045157
10250,26.153227,-37.681557
10251,11.810944,59.390007
10252,36.55989,-21.120573
10253,23.979517,-31.337938
10254,41.52378,-65.504395
10255,-65.00134,2.0706186
10256,-24.74597,-36.23472
10257,40.886864,5.321667
10258,49.737858,16.943228
10259,32.253735,69.34837
10260,18.533237,-23.404379
10261,-45.105022,-51.619614
10262,-63.294003,53.88851
10263,68.65298,-39.602074
10264,-10.161039,-37.225613
10265,-68.376335,40.548817
10266,-30.681427,18.767378
10267,16.944302,-21.705029
10268,-32.521572,7.6540194
10269,37.49169,-20.019798
10270,16.202187,-57.984768
10271,-3.2169592,26.929596
10272,67.2093,43.89936
10273,-54.067673,11.9749775
10274,-37.170574,74.03193
10275,37.97709,54.02978
10276,61.860622,57.299145
10277,-69.83806,11.419613
10278,26.191599,-19.460667
10279,23.507317,-20.425282
10280,57.08244,-29.017569
10281,-41.052406,-35.883884
10282,80.98387,26.86159
10283,1.96484,-72.09092
10284,-13.362579,62.98706
10285,-15.462209,-64.762924
10286,51.322,-68.38193
10287,14.735982,-43.86479
10288,-66.58903,53.30813
10289,-51.57878,38.975586
10290,-52.59837,53.99066
10291,29.4035,-48.687237
10292,79.65038,7.103501
10293,-34.130543,15.720328
10294,69.05372,4.587483
10295,68.83219,14.392575
10296,-51.381233,67.30588
10297,-17.135754,-21.644417
10298,24.50953,-74.309425
10299,-70.78894,-16.59073
10300,54.336086,-14.202579
10301,12.831122,-7.158709
10302,-2.8145795,45.495705
10303,78.60559,1.1680073
10304,58.903854,-17.73759
10305,8.672036,19.832605
10306,-66.40359,-35.632355
10307,13.944724,6.3908405
10308,-58.991135,34.2865
10309,-21.727407,33.79655
10310,12.148898,-86.1185
10311,-4.377401,-55.466957
10312,65.85953,18.734484
10313,71.92026,7.61592
10314,19.936567,0.41892952
10315,-58.216457,30.85373
10316,-63.977566,-38.465084
10317,-53.354782,-2.2832432
10318,-7.4508123,48.301815
10319,-16.204178,-80.20336
10320,19.378147,1.8956287
10321,80.94586,-8.73995
10322,-56.877174,13.235178
10323,-8.714406,64.78039
10324,-1.0754105,-8.170562
10325,-21.132215,-5.131396
10326,-50.85124,-5.589544
10327,-74.07747,23.999739
10328,26.583872,16.093407
10329,6.074592,-12.660891
10330,3.6178253,-39.258118
10331,69.34391,-29.499561
10332,-15.983092,-37.796062
10333,3.2935555,-27.550537
10334,-2.7893548,-59.136414
10335,9.87065,80.59377
10336,-16.230192,-38.902195
10337,-43.45428,-16.197332
10338,-5.9909697,65.03126
10339,24.05805,52.801308
10340,-67.24794,41.42088
10341,-5.3242555,28.004309
10342,7.788313,-18.954067
10343,-26.150162,13.914584
10344,-46.0044,-18.114017
10345,33.849777,14.894162
10346,18.785273,-75.14296
10347,8.491393,26.082731
10348,79.313545,-11.478567
10349,-70.66709,11.323891
10350,28.481049,13.970599
10351,-38.359463,-6.713505
10352,52.03024,-24.523823
10353,-60.703823,-46.96769
10354,70.22395,38.378464
10355,-40.098343,-17.317211
10356,72.70423,-27.450766
10357,-65.671776,-20.767876
10358,-34.61156,27.194609
10359,-19.358252,-65.63439
10360,26.679108,-68.896225
10361,-21.188787,4.5832653
10362,-15.427065,-82.7207
10363,20.45375,9.658166
10364,16.076033,-61.168102
10365,19.749598,-10.350704
10366,9.210134,-5.9844794
10367,21.555304,-1.6203763
10368,-7.7421494,21.213842
10369,-40.81519,-33.167755
10370,-45.74532,-65.87022
10371,37.589947,40.45735
10372,-20.451012,-65.53251
10373,-69.49905,-17.30716
10374,-83.20675,-2.6456673
10375,-20.828815,-64.965866
10376,-12.884353,-39.295532
10377,25.109509,-19.657215
10378,1.7174915,-62.9327
10379,-21.781572,-57.932384
10380,46.048702,39.1381
10381,-33.233856,1.9465095
10382,58.575752,21.423803
10383,8.389679,13.693699
10384,22.009115,-69.95928
10385,2.9601274,-10.870839
10386,-33.33995,1.9384142
10387,-36.018444,71.54518
10388,-5.8334265,-69.83654
10389,-70.486115,-14.054208
10390,17.297174,-7.6650476
10391,-60.89679,28.87524
10392,25.038183,-21.580765
10393,18.991129,64.18513
10394,-35.94637,73.06379
10395,-17.388365,-77.496056
10396,-54.713196,10.176997
10397,-32.620564,-16.568457
10398,37.688133,40.17485
10399,63.75002,28.938549
10400,78.57291,28.400972
10401,13.113599,-82.439674
10402,-24.548973,45.048336
10403,-32.511894,-21.061579
10404,-54.979397,19.222294
10405,64.06788,-1.7296711
10406,70.41145,-28.186447
10407,50.768787,36.317207
10408,70.31688,40.424385
10409,55.109108,-23.833534
10410,18.86728,17.71928
10411,-8.199706,-24.825508
10412,31.13565,-65.844475
10413,-34.64968,43.4929
10414,4.0324388,-39.668793
10415,-26.757483,-20.763355
10416,63.687683,45.03854
10417,28.316494,71.55285
10418,-29.164185,-47.798073
10419,-21.881922,-58.466152
10420,22.128687,-29.893063
10421,62.019127,-19.80234
10422,-27.516327,78.038124
10423,14.634807,64.1213
10424,-29.781033,-45.589443
10425,-32.11722,-13.387664
10426,5.8808,35.983295
10427,-34.52763,-40.300236
10428,1.46473,6.0445952
10429,-66.337006,40.105995
10430,0.3979597,75.08275
10431,-15.542888,-23.033241
10432,-19.486923,67.7875
10433,-23.41654,-46.481594
10434,-26.542377,60.030155
10435,22.600294,45.708252
10436,31.416203,32.554977
10437,77.230316,35.511795
10438,-78.150925,-5.4527073
10439,58.079807,-16.722889
10440,-37.816765,75.66538
10441,50.18462,41.891342
10442,52.25859,-14.837097
10443,4.7207103,-70.451775
10444,40.398468,35.998863
10445,-11.153932,-42.601215
10446,28.850645,72.15344
10447,-53.42126,68.25647
10448,-20.307018,33.0523
10449,42.88619,18.131483
10450,73.36589,-21.80779
10451,-1.4202461,-62.415165
